timestamp,open,high,low,close,volume
1689600600,449.1300,451.9300,449.0800,450.8400,52680200
1689687000,450.5000,454.8600,450.0500,454.1900,80668200
1689773400,455.0100,456.4300,454.1100,455.2000,65891700
1689859800,454.1700,455.1000,451.4400,452.1800,70591600
1689946200,453.9600,454.1700,452.1700,452.1800,71275600
1690205400,453.3700,455.0400,452.3000,454.2000,54023400
1690291800,453.9200,456.7400,453.8700,455.4400,55191200
1690378200,454.4700,456.9900,453.3800,455.5100,71052900
1690464600,459.0200,459.4400,451.5500,452.4900,92194400
1690551000,455.8800,457.7800,452.4900,456.9200,80011800
1690810200,457.4100,458.1600,456.0500,457.7900,62040400
1690896600,456.2700,457.2500,455.4900,456.4800,55291500
1690983000,453.2500,453.5200,449.3500,450.1300,93933400
1691069400,448.0400,450.7900,447.3700,448.8400,64276100
1691155800,450.7200,452.9000,446.2700,446.8100,100128900
1691415000,448.7100,450.8700,447.9900,450.7100,58357500
1691501400,448.0800,450.7000,445.2700,448.7500,71361300
1691587800,449.0300,449.2000,444.9600,445.7500,78789600
1691674200,448.1900,451.7000,444.7000,445.9100,93005500
1691760600,443.9700,446.7000,443.3500,445.6500,68690900
1692019800,444.7000,448.1100,444.3800,448.1100,47867400
1692106200,446.2700,446.6400,442.3000,442.8900,75707500
1692192600,442.4600,444.1800,439.5300,439.6400,80107200
1692279000,441.1600,441.4300,435.7500,436.2900,95711300
1692365400,433.3700,437.5700,433.0100,436.5000,98852000
1692624600,437.5500,440.1100,435.3200,439.3400,68719000
1692711000,441.1800,441.1800,437.5700,438.1500,64994200
1692797400,439.2500,443.6700,439.1000,443.0300,68441000
1692883800,444.6900,445.2200,436.8600,436.8900,88517300
1692970200,438.6800,441.3000,435.0000,439.9700,102325100
1693229400,442.2400,443.4000,439.9700,442.7600,61595400
1693315800,442.6500,449.4500,442.4600,449.1600,83081900
1693402200,449.5100,451.6700,448.7800,451.0100,69053900
1693488600,451.6500,452.8300,450.1600,450.3500,66084600
1693575000,453.1700,453.6700,449.6800,451.1900,58944100
1693920600,450.7300,451.0600,449.1700,449.2400,55166200
1694007000,448.4000,448.5100,443.8100,446.2200,70758500
1694093400,443.1100,445.5500,442.7500,444.8500,70355400
1694179800,444.9000,447.1100,444.5300,445.5200,61659700
1694439000,448.2400,448.7700,446.4700,448.4500,60180100
1694525400,446.9500,448.5300,445.3900,445.9900,67565400
1694611800,446.2200,447.7100,445.0800,446.5100,60199300
1694698200,449.0700,451.0800,447.7200,450.3600,83430800
1694784600,447.1400,447.4800,442.9200,443.3700,111848900
1695043800,443.0500,444.9700,442.5600,443.6300,55752200
1695130200,442.6800,443.2900,439.9400,442.7100,66514600
1695216600,444.0100,444.4400,438.4300,438.6400,82562600
1695303000,435.7000,435.9700,431.2300,431.3900,104095800
1695389400,432.4500,434.1000,429.9900,430.4200,100829700
1695648600,429.1700,432.2700,428.7200,432.2300,70874500
1695735000,429.0900,429.8200,425.0200,425.8800,96168400
1695821400,427.0900,427.6700,422.2900,426.0500,104705800
1695907800,425.4800,430.2500,424.8700,428.5200,92258300
1695994200,431.6700,431.8500,425.9100,427.4800,115111300
1696253400,426.6200,428.6000,424.4600,427.3100,83798600
1696339800,425.0600,427.3700,420.1800,421.5900,103760600
1696426200,422.0700,425.4300,420.5600,424.6600,87453000
1696512600,424.3600,425.3700,421.1700,424.5000,70142700
1696599000,421.9700,431.1300,420.6000,429.5400,113273300
1696858200,427.5800,432.8800,427.0100,432.2900,80374400
1696944600,432.9400,437.2200,432.5300,434.5400,78607300
1697031000,435.6400,436.5800,433.1800,436.3200,62451700
1697117400,436.9500,437.3400,431.2300,433.6600,81154200
1697203800,435.2100,436.4500,429.8800,431.5000,95143100
1697463000,433.8200,437.1400,433.5700,436.0400,75433200
1697549400,432.8100,438.1400,432.4500,436.0200,75324700
1697635800,434.1900,435.1800,429.0900,430.2100,93559800
1697722200,430.9500,432.8200,425.7300,426.4300,121323000
1697808600,425.9800,426.5400,421.0800,421.1900,123919900
1698067800,419.6100,424.4500,417.8000,420.4600,92035100
1698154200,422.6500,424.8200,420.7400,423.6300,78564200
1698240600,421.8900,421.9200,417.0200,417.5500,94223200
1698327000,416.4500,417.3300,411.6000,412.5500,115156800
1698413400,414.1900,414.6000,409.2100,410.6800,107367700
1698672600,413.5600,416.6800,412.2200,415.5900,86562700
1698759000,416.1800,418.5300,414.2100,418.2000,79665200
1698845400,419.2000,423.5000,418.6500,422.6600,98068100
1698931800,426.5800,430.9200,426.5600,430.7600,94938900
1699018200,433.1400,436.2900,433.0100,434.6900,100167800
1699281000,435.4700,436.1500,433.6800,435.6900,67831700
1699367400,435.6900,437.5900,434.5100,436.9300,64256100
1699453800,437.5500,438.0900,434.8700,437.2500,61746000
1699540200,438.4300,438.4700,433.4000,433.8400,83174400
1699626600,435.9800,440.9300,433.8300,440.6100,89462200
1699885800,439.2300,441.3300,438.4200,440.1900,52236100
1699972200,446.3200,450.0600,446.0900,448.7300,97176900
1700058600,450.1100,451.3800,448.8000,449.6800,77327600
1700145000,449.2200,450.5600,448.1200,450.2300,66665800
1700231400,450.2400,451.4200,449.2900,450.7900,83133200
1700490600,450.5300,455.1300,450.5200,454.2600,69936200
1700577000,453.1800,454.1300,451.9600,453.2700,49244600
1700663400,454.9800,456.3800,453.8900,455.0200,59394900
1700836200,455.0700,455.5000,454.7300,455.3000,29737400
1701095400,454.6500,455.4900,454.0800,454.4800,50506000
1701181800,454.0800,456.2700,453.5000,454.9300,62115000
1701268200,457.1500,458.3200,454.2000,454.6100,63146000
1701354600,455.4800,456.7600,453.3400,456.4000,79752700
1701441000,455.7700,459.6500,455.1600,459.1000,89183400
1701700200,455.6000,459.1200,454.3400,456.6900,72430900
1701786600,455.2600,457.5900,454.8700,456.6000,69793500
1701873000,458.8100,458.8400,454.3100,454.7600,69124700
1701959400,456.9100,458.9000,456.2900,458.2300,66995400
1702045800,457.4600,460.7500,457.2100,460.2000,83194400
1702305000,459.6900,462.1700,459.4700,461.9900,65002200
1702391400,461.6300,464.2000,460.6000,464.1000,68327600
1702477800,464.4900,470.7600,464.1200,470.5000,93278000
1702564200,472.5000,473.7300,469.2500,472.0100,119026000
1702650600,469.4900,470.7000,467.4300,469.3300,141553700
1702909800,470.9800,472.9800,469.8900,471.9700,70375300
1702996200,472.5300,474.9200,472.4500,474.8400,55761800
1703082600,473.9600,475.9000,467.8200,468.2600,102921000
1703169000,471.3300,472.9800,468.8400,472.7000,86667500
1703255400,473.8600,475.3800,471.7000,473.6500,67160400
1703601000,474.0700,476.5800,473.9900,475.6500,55387000
1703687400,475.4400,476.6600,474.8900,476.5100,68000300
1703773800,476.8800,477.5500,476.2600,476.6900,77158100
1703860200,476.4900,477.0300,473.3000,475.3100,122283100
1704205800,472.1600,473.6700,470.4900,472.6500,123623700
1704292200,470.4300,471.1900,468.1700,468.7900,103585900
1704378600,468.3000,470.9600,467.0500,467.2800,84232200
1704465000,467.4900,470.4400,466.4300,467.9200,86118900
1704724200,468.4300,474.7500,468.3000,474.6000,74879100
1704810600,471.8700,474.9300,471.3500,473.8800,65931400
1704897000,474.1600,477.4500,473.8700,476.5600,67310600
1704983400,477.5900,478.1200,472.2600,476.3500,77940700
1705069800,477.8400,478.6000,475.2300,476.6800,58026400
1705415400,475.2600,476.6100,473.0600,474.9300,85014900
1705501800,471.8200,472.7900,469.8700,472.2900,68843900
1705588200,474.0100,477.0600,472.4200,476.4900,91856200
1705674600,477.6500,482.7200,476.5400,482.4300,110834500
1705933800,484.0100,485.2200,482.7800,483.4500,75844900
1706020200,484.0100,485.1100,482.8900,484.8600,49945300
1706106600,487.8100,488.7700,484.8800,485.3900,81765000
1706193000,487.5800,488.3100,485.3900,488.0300,72525000
1706279400,487.5900,489.1200,486.5400,487.4100,76641600
1706538600,487.7300,491.4200,487.1700,491.2700,61322800
1706625000,490.5600,491.6200,490.1100,490.8900,58618400
1706711400,488.6200,489.0800,482.8600,482.8800,126011100
1706797800,484.6300,489.2300,483.8000,489.2000,91891600
1706884200,489.6500,496.0500,489.3000,494.3500,99228200
1707143400,493.7000,494.3800,490.2300,492.5500,75757100
1707229800,493.5200,494.3200,492.0500,493.9800,55918600
1707316200,496.2900,498.5300,495.3600,498.1000,70556500
1707402600,498.1000,498.7100,497.2600,498.3200,52343600
1707489000,498.8400,501.6500,498.4900,501.2000,63979400
1707748200,501.1700,503.5000,500.2400,500.9800,56502300
1707834600,494.5300,497.0900,490.7200,494.0800,113099200
1707921000,496.7900,499.0700,494.4000,498.5700,68387800
1708007400,499.2900,502.2000,498.8000,502.0100,61683000
1708093800,501.7000,502.8700,498.7500,499.5100,75532900
1708439400,497.7200,498.4100,494.4500,496.7600,71736700
1708525800,495.4200,497.3700,493.5600,497.2100,59293400
1708612200,504.0100,508.4900,503.0200,507.5000,76402500
1708698600,509.2700,510.1300,507.1000,507.8500,61321800
1708957800,508.3000,508.7500,505.8600,505.9900,50386700
1709044200,506.7000,507.1600,504.7500,506.9300,48854500
1709130600,505.3300,506.8600,504.9600,506.2600,56506600
1709217000,508.0700,509.7400,505.3500,508.0800,83924800
1709303400,508.9800,513.2900,508.5600,512.8500,76844800
1709562600,512.0300,514.2000,512.0000,512.3000,49799300
1709649000,510.2400,510.7000,504.9100,507.1800,72855600
1709735400,510.5500,512.0700,508.4200,509.7500,68382400
1709821800,513.1400,515.8900,509.8100,514.8100,58652100
1709908200,515.4600,518.2200,511.1300,511.7200,86532500
1710163800,510.4800,511.8800,508.5000,511.2800,62557200
1710250200,513.4500,517.3800,510.8600,516.7800,73114400
1710336600,517.1100,517.2900,514.4900,515.9700,55104100
1710423000,516.9700,517.1300,511.8200,514.9500,110171800
1710509400,510.2100,511.7000,508.1200,509.8300,107646300
1710768600,514.0000,515.4800,512.4400,512.8600,88893300
1710855000,512.1500,516.0000,511.1200,515.7100,60755300
1710941400,515.7700,520.6200,515.0800,520.4800,69594600
1711027800,523.3900,524.1100,521.9100,522.2000,60256100
1711114200,522.1100,522.6100,520.9700,521.2100,79070800
1711373400,519.8000,520.9500,519.6100,519.7700,48512100
1711459800,521.2300,521.5800,518.4000,518.8100,65463700
1711546200,521.7100,523.2100,519.4900,523.1700,82999800
1711632600,523.2100,524.6100,522.7800,523.0700,96294900
1711978200,523.8300,524.3800,520.9700,522.1600,62477500
1712064600,518.2400,518.9800,516.4800,518.8400,74230300
1712151000,517.7200,520.9500,517.6700,519.4100,59155800
1712237400,523.5200,523.8700,512.7600,513.0700,96858100
1712323800,514.4600,520.4400,514.0100,518.4300,74546500
1712583000,519.1500,520.1800,517.8900,518.7200,48401800
1712669400,520.5000,520.7500,514.3500,519.3200,68049200
1712755800,513.4800,516.1600,512.0900,514.1200,82652800
1712842200,515.6800,519.4800,512.0800,518.0000,70099000
1712928600,514.3700,515.8200,509.0800,510.8500,92561100
1713187800,515.1300,515.3000,503.5800,504.4500,92101400
1713274200,504.9400,506.5000,502.2100,503.5300,73484000
1713360600,506.0500,506.2200,499.1200,500.5500,75910300
1713447000,501.9800,504.1300,498.5600,499.5200,74548100
1713533400,499.4400,500.4600,493.8600,495.1600,102212600
1713792600,497.8300,502.3800,495.4300,499.7200,67961000
1713879000,501.7800,506.0900,499.5300,505.6500,64633600
1713965400,506.5600,507.3700,503.1300,505.4100,55928100
1714051800,499.1800,504.2700,497.4900,503.4900,69122400
1714138200,506.3500,509.8800,505.7000,508.2600,64306100
1714397400,510.0900,510.7500,507.2500,510.0600,46415400
1714483800,508.5600,509.5600,501.9800,501.9800,77483600
1714570200,501.3800,508.1900,499.8700,500.3500,80242800
1714656600,504.1500,505.8900,499.5500,505.0300,62550200
1714743000,511.1600,512.5500,508.5600,511.2900,72756700
1715002200,513.7500,516.6100,513.3000,516.5700,47264700
1715088600,517.5600,518.5700,516.4500,517.1400,52561300
1715175000,515.2600,517.7400,515.1400,517.1900,42047200
1715261400,517.3800,520.2100,516.7100,520.1700,43643700
1715347800,521.8100,522.6400,519.5900,520.8400,52233200
1715607000,522.5600,522.6700,519.7400,520.9100,36716400
1715693400,521.1100,523.8300,520.5600,523.3000,57535900
1715779800,525.8300,530.0800,525.1800,529.7800,59504900
1715866200,529.8800,531.5200,528.5400,528.6900,50244800
1715952600,528.8100,529.5200,527.3200,529.4500,59187600
1716211800,529.5700,531.5600,529.1700,530.0600,37764200
1716298200,529.2800,531.5200,529.0700,531.3600,33437000
1716384600,530.6500,531.3800,527.6000,529.8300,48390000
1716471000,532.9600,533.0700,524.7200,525.9600,57211200
1716557400,527.8500,530.2700,526.8800,529.4400,41291100
1716903000,530.2700,530.5100,527.1100,529.8100,36269600
1716989400,525.6800,527.3100,525.3700,526.1000,45190300
1717075800,524.5200,525.2000,521.3300,522.6100,46377600
1717162200,523.5900,527.5000,518.3600,527.3700,90785800
1717421400,529.0200,529.3100,522.6000,527.8000,46835700
1717507800,526.4600,529.1500,524.9600,528.3900,34632700
1717594200,530.7700,534.6900,528.7300,534.6700,47610400
1717680600,534.9800,535.4200,532.6800,534.6600,30808500
1717767000,533.6600,536.8900,532.5400,534.0100,43224500
1718026200,533.1800,535.9900,532.5700,535.6600,35686100
1718112600,534.0700,537.0100,532.0500,536.9500,36383400
1718199000,541.6300,544.1200,540.3000,541.3600,63251300
1718285400,543.1500,543.3300,539.5900,542.4500,44760900
1718371800,540.8800,542.8100,539.8500,542.7800,40089900
1718631000,542.0800,548.5300,541.6100,547.1000,55839500
1718717400,547.1600,548.6200,546.7300,548.4900,41376400
1718890200,549.4400,550.1200,545.1800,547.0000,70328200
1718976600,544.4000,545.6500,543.0200,544.5100,64338600
1719235800,544.3300,546.9500,542.6200,542.7400,45528700
1719322200,543.9900,545.2000,542.4400,544.8300,37936200
1719408600,543.6900,546.2400,543.0300,545.5100,38550600
1719495000,545.3700,546.9600,544.6100,546.3700,35041500
1719581400,547.1600,550.2800,542.9500,544.2200,76144500
1719840600,545.6300,545.8800,542.5200,545.3400,40297800
1719927000,543.7000,549.0100,543.6500,549.0100,40434800
1720013400,548.6900,551.8300,548.6500,551.4600,32789900
1720186200,551.7700,555.0500,551.1200,554.6400,41488400
1720445400,555.4400,556.2500,554.1900,555.2800,36110500
1720531800,556.2600,557.1800,555.5200,555.8200,27289700
1720618200,557.0700,561.6700,556.7700,561.3200,38701200
1720704600,561.4400,562.3300,555.8300,556.4800,53054200
1720791000,557.6300,563.6700,557.1500,559.9900,53084400
1721050200,562.0300,564.8400,559.6300,561.5300,40584300
1721136600,562.8700,565.1600,562.1000,564.8600,36475300
1721223000,558.8000,560.5100,556.6100,556.9400,57119000
1721309400,558.5100,559.5200,550.4300,552.6600,56270400
1721395800,552.4200,554.0800,547.9100,548.9900,65509100
1721655000,553.0000,555.2700,551.0200,554.6500,43346700
1721741400,554.5400,556.7400,553.2800,553.7800,34439600
1721827800,548.8600,549.1700,540.2900,541.2300,74515300
1721914200,541.3500,547.4600,537.4500,538.4100,61158300
1722000600,542.2800,547.1900,541.4900,544.4400,53763800
1722259800,546.0200,547.0500,542.7200,544.7600,39515800
1722346200,546.2600,547.3400,538.5200,542.0000,46853600
1722432600,548.9800,553.5000,547.5800,550.8100,65663400
1722519000,552.5700,554.8700,539.4300,543.0100,76428700
1722605400,535.7500,536.9900,528.6000,532.9000,82789100
1722864600,511.6400,523.5800,510.2700,517.3800,146267400
1722951000,519.2200,529.7500,517.8700,522.1500,84826300
1723037400,528.4700,531.5900,518.0500,518.6600,70698300
1723123800,523.9100,531.2900,521.8400,530.6500,63276600
1723210200,529.8100,534.5100,528.5600,532.9900,45619600
1723469400,534.2100,535.7300,530.9500,533.2700,42542100
1723555800,536.5300,542.2800,536.2800,542.0400,52333100
1723642200,542.8500,544.9600,540.1200,543.7500,42446900
1723728600,549.5000,553.3600,548.8800,553.0700,60846800
1723815000,551.4200,555.0200,551.2600,554.3100,44430700
1724074200,554.7300,559.6100,553.8600,559.6100,39121800
1724160600,559.1500,560.8400,557.3300,558.7000,33732300
1724247000,559.7700,562.1100,554.7300,560.6200,41514600
1724333400,562.5600,563.1800,554.9800,556.2200,56121500
1724419800,559.5300,563.0900,557.2900,562.1300,50639400
1724679000,563.1800,563.9100,559.0500,560.7900,35788600
1724765400,559.4900,562.0600,558.3200,561.5600,32693900
1724851800,561.2100,561.6500,555.0400,558.3000,41066000
1724938200,560.3100,563.6800,557.1800,558.3500,38715200
1725024600,560.7700,564.2000,557.1400,563.6800,62700100
1725370200,560.4700,560.8100,549.5100,552.0800,60600100
1725456600,550.2000,554.4300,549.4600,550.9500,47224900
1725543000,550.8900,553.8000,547.1000,549.6100,44264300
1725629400,549.9400,551.6000,539.4400,540.3600,68493800
1725888600,544.6500,547.7100,542.6800,546.4100,40445800
1725975000,548.3600,549.1500,543.3800,548.7900,36394600
1726061400,548.7000,555.3600,539.9600,554.4200,75248600
1726147800,555.0100,559.4000,552.7400,559.0900,51819600
1726234200,559.7100,563.0300,559.4500,562.0100,39310500
1726493400,561.7400,563.1100,559.9000,562.8400,36656100
1726579800,565.1000,566.5800,560.7900,563.0700,49321000
1726666200,563.7400,568.6900,560.8300,561.4000,59044900
1726752600,571.0100,572.8800,568.0800,570.9800,75315500
1726839000,567.8400,569.3100,565.1700,568.2500,77503100
1727098200,569.3400,570.3300,568.1000,569.6700,44116900
1727184600,570.4800,571.3600,567.6000,571.3000,46805700
1727271000,571.1400,571.8900,568.9100,570.0400,38428600
1727357400,574.3800,574.7100,569.9000,572.3000,48336000
1727443800,573.3900,574.2200,570.4200,571.4700,42100900
1727703000,570.4200,574.3800,568.0800,573.7600,63557400
1727789400,573.4000,574.0600,566.0000,568.6200,72668800
1727875800,567.7100,569.9000,565.2700,568.8600,38097800
1727962200,567.3600,569.8000,565.4900,567.8200,40846500
1728048600,572.3500,573.3600,568.1000,572.9800,42939100
1728307800,571.3000,571.9600,566.6300,567.8000,49964700
1728394200,570.4200,573.7800,569.5300,573.1700,37398700
1728480600,573.1600,577.7100,572.5500,577.1400,37912200
1728567000,575.7700,577.5800,574.4900,576.1300,44138100
1728653400,576.0500,580.3300,575.9100,579.5800,42268000
1728912600,581.2200,585.2700,580.7300,584.3200,36217200
1728999000,584.5900,584.9000,578.5400,579.7800,54203600
1729085400,579.7800,582.8300,578.9600,582.3000,30725400
1729171800,585.9100,586.1200,582.1600,582.3500,34393700
1729258200,584.0700,585.3900,582.5800,584.5900,37416800
1729517400,583.8500,584.8500,580.6000,583.6300,36439000
1729603800,581.0500,584.5000,580.3800,583.3200,34183800
1729690200,581.2600,581.7100,574.4200,577.9900,49314600
1729776600,579.9800,580.0600,576.5700,579.2400,34979900
1729863000,581.5100,584.4600,578.0800,579.0400,47268200
1730122200,582.5800,582.7100,580.5200,580.8300,30174700
1730208600,579.8500,582.9100,578.4300,581.7700,42899700
1730295000,581.2900,583.3200,579.2900,580.0100,41435800
1730381400,575.5600,575.6300,568.4400,568.6400,60182500
1730467800,571.3200,575.5500,570.6200,571.0400,45667500
1730730600,571.1800,572.5000,567.8900,569.8100,38217000
1730817000,570.7400,576.7400,570.5200,576.7000,39478300
1730903400,589.2000,591.9300,585.3900,591.0400,68182000
1730989800,593.0800,596.6500,593.0000,595.6100,47233200
1731076200,596.1700,599.6400,596.1700,598.1900,46444900
1731335400,599.8100,600.1700,597.0000,598.7600,37586800
1731421800,598.6800,599.2900,594.3700,596.9000,43006100
1731508200,597.3700,599.2300,594.9600,597.1900,47388600
1731594600,597.3200,597.8100,592.6500,593.3500,38904100
1731681000,589.7200,590.2000,583.8600,585.7500,75988800
1731940200,586.2200,589.4900,585.3400,588.1500,37001700
1732026600,584.7100,591.0400,584.0300,590.3000,49412000
1732113000,590.3800,590.7900,584.6300,590.5000,50032600
1732199400,593.4000,595.1200,587.4500,593.6700,46750300
1732285800,593.6600,596.1500,593.1500,595.5100,38226400
1732545000,599.5200,600.8600,595.2000,597.5300,42441400
1732631400,598.8000,601.3300,598.0700,600.6500,45621300
1732717800,600.4600,600.8500,597.2800,598.8300,34000200
1732890600,599.6600,603.3500,599.3800,602.5500,30177400
1733149800,602.9700,604.3200,602.4700,603.6300,31746000
1733236200,603.3900,604.1600,602.3400,603.9100,26906600
1733322600,605.6300,607.9100,604.9500,607.6600,42787600
1733409000,607.6600,608.4800,606.3000,606.6600,28762200
1733495400,607.4400,609.0700,607.0200,607.8100,31241500
1733754600,607.6900,607.8600,604.0800,604.6800,34742700
1733841000,605.3700,605.8000,602.1300,602.8000,37234500
1733927400,605.7800,608.4300,605.5000,607.4600,28677700
1734013800,606.5800,607.1600,604.3300,604.3300,31543800
1734100200,606.4000,607.1300,602.8100,604.2100,35904700
1734359400,606.0000,607.7800,605.2100,606.7900,43695200
1734445800,604.1900,605.1700,602.8900,604.2900,55773500
1734532200,603.9800,606.4100,585.8900,586.2800,108248700
1734618600,591.3600,593.0000,585.8500,586.1000,85919500
1734705000,581.7700,595.7500,580.9100,591.1500,125716700
1734964200,590.8900,595.3000,587.6600,594.6900,57635800
1735050600,596.0600,601.3400,595.4700,601.3000,33160100
1735223400,599.5000,602.4800,598.0800,601.3400,41219100
1735309800,597.5400,597.7800,590.7600,595.0100,64969300
1735569000,587.8900,591.7400,584.4100,588.2200,56578800
1735655400,589.9100,590.6400,584.4200,586.0800,57052700
1735828200,589.3900,591.1300,580.5000,584.6400,50204000
1735914600,587.5300,592.6000,586.4300,591.9500,37888500
1736173800,596.2700,599.7000,593.6000,595.3600,47679400
1736260200,597.4200,597.7500,586.7800,588.6300,60393100
1736346600,588.7000,590.5800,585.2000,589.4900,47304700
1736519400,585.8800,585.9500,578.5500,580.4900,73105000
1736778600,575.7700,581.7500,575.3500,581.3900,47910100
1736865000,584.3600,585.0000,578.3500,582.1900,48420600
1736951400,590.3300,593.9400,589.2000,592.7800,56900200
1737037800,594.1700,594.3500,590.9300,591.6400,43319700
1737124200,596.9600,599.3600,595.6100,597.5800,58070600
1737469800,600.6700,603.0600,598.6700,603.0500,42532900
1737556200,605.9200,607.8200,605.3600,606.4400,48196000
1737642600,605.8000,609.7500,605.5200,609.7500,41152100
1737729000,609.8100,610.7800,606.8000,607.9700,34604700
1737988200,594.8100,599.6900,594.6400,599.3700,70361100
1738074600,600.6200,605.3700,597.2500,604.5200,44433300
1738161000,603.7200,604.1300,599.2200,601.8100,37177400
1738247400,603.9600,606.6000,600.7200,605.0400,39281300
1738333800,607.5000,609.9600,601.0500,601.8200,66566900
1738593000,592.6700,600.2900,590.4900,597.7700,65857200
1738679400,597.8300,602.3000,597.2800,601.7800,33457800
1738765800,600.6400,604.3700,598.5800,604.2200,30653100
1738852200,605.9900,606.4500,602.6300,606.3200,35771500
1738938600,606.8900,608.1300,600.0500,600.7700,50788500
1739197800,604.0300,605.5000,602.7400,604.8500,26048700
1739284200,602.5500,605.8600,602.4300,605.3100,30056700
1739370600,599.2000,604.5500,598.5100,603.3600,45076100
1739457000,604.4800,609.9400,603.2000,609.7300,40921300
1739543400,609.9400,610.9900,609.0700,609.7000,26910400
1739889000,610.8800,611.4900,608.3800,611.4900,26749000
1739975400,610.0800,613.2300,609.5600,612.9300,31011100
1740061800,611.5400,611.6800,607.0200,610.3800,36554000
1740148200,610.1600,610.3000,599.4700,599.9400,76519800
1740407400,602.0200,603.0300,596.4900,597.2100,50737200
1740493800,597.1500,597.8900,589.5600,594.2400,58266500
1740580200,595.9300,599.5800,591.8600,594.5400,43321600
1740666600,596.8500,598.0200,584.6500,585.0500,74196700
1740753000,585.5600,594.7200,582.4400,594.1800,88744100
1741012200,596.1800,597.3400,579.9000,583.7700,74249200
1741098600,579.7100,585.3900,572.2500,576.8600,109648200
1741185000,576.6900,584.8800,573.0800,583.0600,71230500
1741271400,575.4800,580.1700,570.1200,572.7100,80094900
1741357800,570.9000,577.3900,565.6300,575.9200,81158800
1741613400,567.5900,569.5400,555.5900,560.5800,99326600
1741699800,559.4000,564.0200,552.0200,555.9200,88102100
1741786200,562.1700,563.1100,553.6900,558.8700,69588200
1741872600,558.4900,559.1100,549.6800,551.4200,74079400
1741959000,556.1100,563.8300,551.4900,562.8100,62660300
1742218200,562.7900,569.7100,562.3500,567.1500,49008700
1742304600,564.8000,565.0200,559.0600,561.0200,66041400
1742391000,562.8300,570.9500,561.6300,567.1300,66556000
1742477400,563.3300,570.5700,562.6000,565.4900,62958200
1742563800,559.2800,564.8900,558.0300,563.9800,83763000
1742823000,570.8000,575.1500,570.2000,574.0800,58766800
1742909400,575.3000,576.4100,573.6900,575.4600,38355700
1742995800,575.1900,576.3300,567.1900,568.5900,51848300
1743082200,567.1800,570.9000,564.9400,567.0800,42164200
1743168600,565.5300,566.2700,555.0700,555.6600,71662700
1743427800,549.8300,560.7100,546.8700,559.3900,95328200
1743514200,557.4500,562.9400,553.6800,560.9700,54609600
1743600600,555.0500,567.4200,554.8100,564.5200,76014500
1743687000,545.1100,547.9700,536.7000,536.7000,125986000
1743773400,523.6700,525.8700,505.0600,505.2800,217965100
1744032600,489.1900,523.1700,481.8000,504.3800,256611400
1744119000,521.8600,524.9800,489.1600,496.4800,165816600
1744205400,493.4400,548.6200,493.0500,548.6200,241867300
1744291800,532.1700,533.5000,509.3200,524.5800,162331200
1744378200,523.0100,536.4300,520.0700,533.9400,97866300
1744637400,544.0500,544.2800,533.8600,539.1200,68034000
1744723800,539.6700,543.2300,536.8100,537.6100,56892900
1744810200,531.6800,537.8900,520.2900,525.6600,83484800
1744896600,527.6400,531.1700,523.9100,526.4100,79868100
1745242200,521.1600,521.7000,508.4600,513.8800,69368100
1745328600,520.1400,529.3000,519.1900,527.2500,75948100
1745415000,540.4300,545.4300,533.8800,535.4200,90590700
1745501400,536.7200,547.4300,535.4500,546.6900,64150400
1745587800,546.6500,551.0500,543.6900,550.6400,61119600
1745847000,551.3900,553.5500,545.0200,550.8500,47613800
1745933400,548.9100,555.4500,548.5500,554.3200,47775100
1746019800,547.5700,556.5200,541.5200,554.5400,93101500
1746106200,560.3700,564.0700,557.8600,558.4700,63186100
1746192600,564.7300,568.3800,562.3800,566.7600,60717300
1746451800,562.5700,566.6500,561.7000,563.5100,38659200
1746538200,557.9300,563.3500,556.9600,558.8000,48264700
1746624600,560.1500,563.8200,556.0400,561.1500,55588000
1746711000,565.2400,570.3100,561.7000,565.0600,65130800
1746797400,566.4800,567.5000,562.7600,564.3400,37603400
1747056600,581.4700,583.0000,577.0400,582.9900,78993600
1747143000,583.4100,589.0800,582.8400,586.8400,67947200
1747229400,587.8100,588.9800,585.5400,587.5900,66283500
1747315800,585.5600,590.9700,585.1000,590.4600,71268100
1747402200,591.2500,594.5000,589.2800,594.2000,76052100
1747661400,588.1000,595.5400,588.1000,594.8500,68168500
1747747800,593.0900,594.0500,589.6000,592.8500,60614500
1747834200,588.4400,592.5800,581.8200,582.8600,95197700
1747920600,582.6600,586.6200,581.4100,583.0900,70860400
1748007000,575.9800,581.8100,575.6000,579.1100,76029000
1748352600,586.0700,591.3100,578.4300,591.1500,72588500
1748439000,591.5600,592.7700,586.9900,587.7300,68445500
1748525400,593.0600,593.2000,586.0700,590.0500,69973300
1748611800,588.9300,591.1300,583.2400,589.3900,90601200
1748871000,587.7600,592.7900,585.0600,592.7100,61630500
1748957400,592.3400,597.0800,591.8500,596.0900,63606200
1749043800,596.9600,597.9500,595.4900,595.9300,57314200
1749130200,597.6300,599.0000,591.0500,593.0500,92278700
1749216600,598.6600,600.8300,596.8600,599.1400,66588700
1749475800,599.7200,601.2500,598.4900,599.6800,53016400
1749562200,600.2200,603.4700,599.0900,603.0800,66247000
1749648600,604.1900,605.0600,599.2700,601.3600,73658200
1749735000,600.0100,603.7500,599.5200,603.7500,64129000
1749821400,598.5000,601.8500,595.4800,597.0000,89506000
1750080600,600.4000,604.4500,600.2200,602.6800,79984100
